2261	2012092500	2	42	220	1385	0	0	18
2262	2012092506	2	48	227	1386	0	0	18
2263	2012092512	2	54	235	1390	0	0	20
2264	2012092518	2	60	246	1402	0	0	23
2265	2012092600	2	66	254	1412	0	0	23
2266	2012092606	2	72	264	1422	0	0	23
2267	2012092612	3	78	276	1428	0	0	25
2268	2012092618	3	84	289	1425	0	0	25
2269	2012092700	3	90	304	1421	0	0	25
2270	2012092706	3	96	313	1421	0	0	25
2271	2012092712	3	102	317	1419	0	0	25
2272	2012092718	3	108	315	1417	0	0	25
2273	2012092800	3	114	315	1423	0	0	25
2274	2012092806	3	120	319	1432	0	0	25
2275	2012092812	2	126	326	1441	0	0	23
2276	2012092818	2	132	333	1451	0	0	23
2277	2012092900	2	138	347	1460	0	0	23
2278	2012092906	2	144	363	1471	0	0	23
2279	2012092912	2	150	379	1492	0	0	20
2280	2012092918	2	156	393	1513	0	0	20
2281	2012093000	9	162	408	1542	0	0	16
2282	2012092912	1	0	127	1510	0	0	13
2283	2012092918	1	6	134	1506	0	0	15
2284	2012093000	1	12	141	1500	0	0	15
2285	2012093006	1	18	150	1496	0	0	15
2286	2012093012	1	24	161	1489	0	0	15
2287	2012093018	1	30	164	1477	0	0	15
2288	2012100100	1	36	171	1469	0	0	15
2289	2012100106	2	42	182	1461	0	0	18
2290	2012100112	2	48	189	1453	0	0	20
2291	2012100118	2	54	195	1441	0	0	20
2292	2012100200	2	60	203	1432	0	0	20
2293	2012100206	2	66	209	1426	0	0	20
2294	2012100212	2	72	220	1420	0	0	20
2295	2012100218	2	78	228	1415	0	0	23
2296	2012100300	3	84	245	1409	0	0	25
2297	2012100306	3	90	260	1416	0	0	25
2298	2012100312	3	96	284	1426	0	0	25
2299	2012100318	3	102	306	1434	0	0	25
2300	2012100400	3	108	341	1443	0	0	25
2301	2012100406	9	114	371	1465	0	0	23
2302	2012100412	9	120	400	1495	0	0	20
2303	2012100418	9	126	423	1526	0	0	18
2304	2012100500	9	132	438	1552	0	0	18
2305	2012092900	1	0	131	1121	0	0	13
2306	2012092906	1	6	133	1127	0	0	13
2307	2012092912	1	12	135	1131	0	0	13
2308	2012092918	1	18	138	1133	0	0	13
2309	2012093000	1	24	143	1135	0	0	13
2310	2012093006	1	30	148	1135	0	0	16
2311	2012093012	1	36	153	1136	0	0	16
2312	2012093018	1	42	157	1140	0	0	16
2313	2012100100	1	48	163	1146	0	0	16
2314	2012100106	1	54	169	1149	0	0	16
2315	2012100112	2	60	172	1150	0	0	18
2316	2012100118	2	66	170	1151	0	0	18
2317	2012100200	2	72	165	1153	0	0	18
2318	2012100206	2	78	160	1157	0	0	20
2319	2012100212	2	84	155	1164	0	0	20
2320	2012100218	2	90	154	1170	0	0	23
2321	2012100300	2	96	154	1174	0	0	23
2322	2012100306	3	102	153	1177	0	0	25
2323	2012100312	3	108	153	1179	0	0	25
2324	2012100318	3	114	152	1181	0	0	25
2325	2012100400	2	120	150	1183	0	0	23
2326	2012100406	2	126	148	1182	0	0	23
2327	2012100412	2	132	147	1179	0	0	20
2328	2012100418	2	138	146	1174	0	0	20
2329	2012100500	2	144	145	1166	0	0	20
2330	2012100506	2	150	146	1157	0	0	20
2331	2012100512	2	156	144	1146	0	0	20
2332	2012100518	2	162	138	1132	0	0	20
2333	2012100600	2	168	135	1118	0	0	20
2334	2012100606	2	174	131	1104	0	0	18
2335	2012100612	1	180	131	1089	0	0	15
2336	2012100618	1	186	129	1076	0	0	12
2337	2012100700	0	192	125	1063	0	0	10
2338	2012100500	1	0	147	1446	0	0	13
2339	2012100506	1	6	148	1434	0	0	13
2340	2012100512	1	12	152	1424	0	0	13
2341	2012100518	1	18	158	1416	0	0	15
2342	2012100600	1	24	164	1410	0	0	15
2343	2012100606	1	30	170	1405	0	0	15
2344	2012100612	1	36	174	1399	0	0	15
2345	2012100618	1	42	176	1392	0	0	15
2346	2012100700	1	48	177	1383	0	0	15
2347	2012100712	2	60	179	1366	0	0	18
2348	2012100718	2	66	179	1362	0	0	20
2349	2012100800	3	72	179	1357	0	0	25
2350	2012100806	3	78	180	1350	0	0	28
2351	2012100812	3	84	183	1341	0	0	28
2352	2012100818	3	90	180	1332	0	0	30
2353	2012100900	4	96	178	1326	0	0	33
2354	2012100906	4	102	176	1321	0	0	33
2355	2012100912	4	108	180	1319	0	0	33
2356	2012100918	4	114	183	1316	0	0	35
2357	2012101000	4	120	184	1309	0	0	38
2358	2012101006	4	126	186	1304	0	0	40
2359	2012101012	5	132	187	1299	0	0	42
2360	2012101018	5	138	189	1295	0	0	42
2361	2012101100	5	144	191	1289	0	0	42
2362	2012101106	5	150	195	1286	108	1.674	45
2363	2012101112	5	156	195	1284	178	1.671	45
2364	2012101118	5	162	196	1285	111.5	1.778	45
2365	2012101200	5	168	197	1286	99.5	1.359	48
2366	2012101206	5	174	199	1289	159.5	1.562	48
2367	2012101212	5	180	202	1293	0	0	45
2368	2012101218	5	186	205	1296	0	0	42
2369	2012101300	4	192	208	1298	0	0	40
2370	2012101306	4	198	211	1299	0	0	40
2371	2012101312	4	204	214	1300	0	0	40
2372	2012101318	4	210	216	1304	0	0	40
2373	2012101400	4	216	220	1308	0	0	40
2374	2012101406	4	222	224	1309	0	0	40
2375	2012101412	4	228	225	1313	0	0	40
2376	2012101418	4	234	228	1313	0	0	38
2377	2012101500	4	240	228	1312	0	0	38
2378	2012101506	4	246	227	1311	0	0	38
2379	2012101512	4	252	224	1311	0	0	35
2380	2012101518	4	258	221	1305	0	0	35
2381	2012101600	3	264	218	1300	0	0	30
2382	2012101606	3	270	219	1295	0	0	30
2383	2012101612	3	276	221	1290	0	0	30
2384	2012101618	3	282	226	1287	0	0	28
2385	2012101700	3	288	234	1285	0	0	28
2386	2012101706	3	294	242	1287	0	0	28
2387	2012101712	3	300	251	1296	0	0	28
2388	2012101718	3	306	261	1305	0	0	28
2389	2012101800	3	312	272	1321	0	0	25
2390	2012101806	3	318	287	1339	0	0	25
2391	2012101812	3	324	302	1364	0	0	25
2392	2012101818	3	330	313	1398	0	0	25
2393	2012101900	2	336	322	1426	0	0	23
2394	2012101906	2	342	327	1459	0	0	20
2395	2012101912	9	348	336	1490	0	0	18
2396	2012101218	1	0	162	1471	0	0	15
2397	2012101300	1	6	162	1467	0	0	15
2398	2012101306	1	12	163	1461	0	0	15
2399	2012101312	1	18	165	1456	0	0	15
2400	2012101318	1	24	169	1452	0	0	15
2401	2012101400	1	30	173	1446	0	0	15
2402	2012101406	2	36	175	1437	0	0	18
2403	2012101412	2	42	179	1431	0	0	18
2404	2012101418	2	48	185	1424	0	0	20
2405	2012101500	2	54	193	1419	0	0	23
2406	2012101506	2	60	208	1412	0	0	23
2407	2012101512	2	66	227	1411	0	0	23
2408	2012101518	3	72	242	1408	0	0	25
2409	2012101600	3	78	255	1407	0	0	25
2410	2012101606	3	84	269	1410	0	0	28
2411	2012101612	3	90	275	1416	0	0	28
2412	2012101618	3	96	282	1423	0	0	28
2413	2012101700	3	102	288	1435	0	0	25
2414	2012101706	3	108	295	1447	0	0	25
2415	2012101712	2	114	303	1466	0	0	23
2416	2012101718	2	120	310	1481	0	0	23
2417	2012101800	2	126	316	1507	0	0	23
2418	2012101806	2	132	321	1528	0	0	20
2419	2012101812	2	138	321	1549	0	0	18
2420	2012101818	2	144	315	1561	0	0	18
2421	2012101900	1	150	314	1574	0	0	15
2422	2012101906	1	156	312	1587	0	0	15
2423	2012101912	1	162	312	1596	0	0	13
2424	2012101918	1	168	317	1606	0	0	13
2425	2012102000	1	174	323	1611	0	0	13
2426	2012102200	1	12	75	1333	0	0	15
2427	2012102206	1	18	81	1326	0	0	15
2428	2012102212	1	24	88	1318	0	0	15
2429	2012102218	1	30	87	1308	0	0	15
2430	2012102300	1	36	84	1299	0	0	15
2431	2012102306	1	42	81	1290	0	0	15
2432	2012102312	2	48	85	1281	0	0	18
2433	2012102318	2	54	88	1274	0	0	18
2434	2012102400	2	60	96	1264	0	0	18
2435	2012102406	2	66	108	1252	0	0	20
2436	2012102412	2	72	114	1241	0	0	20
2437	2012102418	2	78	120	1226	0	0	20
2438	2012102500	2	84	127	1210	0	0	23
2439	2012102506	2	90	140	1194	0	0	23
2440	2012102512	2	96	143	1179	0	0	23
2441	2012102518	2	102	144	1170	0	0	23
2442	2012102600	3	108	146	1157	0	0	25
2443	2012102606	3	114	149	1146	0	0	28
2444	2012102612	3	120	155	1136	0	0	30
2445	2012102618	4	126	160	1124	0	0	33
2446	2012102700	4	132	166	1109	0	0	33
2447	2012102706	4	138	170	1096	0	0	35
2448	2012102712	5	144	175	1089	49.5	1.9	45
2449	2012102718	5	150	181	1080	0	0	42
2450	2012102800	4	156	184	1074	0	0	40
2451	2012102806	4	162	193	1071	0	0	40
2452	2012102812	4	168	200	1068	0	0	35
2453	2012102818	3	174	207	1066	0	0	30
2454	2012102900	2	180	213	1072	0	0	20
2455	2012102906	1	186	215	1077	0	0	16
2456	2012102912	1	192	215	1081	0	0	12
2457	2012111218	1	18	75	1148	0	0	15
2458	2012111300	1	24	80	1140	0	0	15
2459	2012111306	1	30	87	1130	0	0	15
2460	2012111312	1	36	92	1121	0	0	15
2461	2012111318	1	42	95	1111	0	0	15
2462	2012111400	1	48	94	1101	0	0	15
2463	2012111406	1	54	90	1093	0	0	15
2464	2012111412	1	60	88	1085	0	0	15
2465	2012111418	1	66	91	1080	0	0	15
2466	2012111500	1	72	95	1074	0	0	13
2467	2012111506	1	78	102	1071	0	0	13
2468	2012111512	0	84	110	1068	0	0	10
2469	2012111518	0	90	118	1066	0	0	8
2470	2012120312	6	192	74	1288	54	1.875	60
2471	2012120318	6	198	75	1272	72.5	2.091	60
2472	2012120400	5	204	78	1259	0	0	48
2473	2012120406	4	210	87	1241	0	0	38
2474	2012120412	4	216	95	1223	0	0	33
2475	2012120418	4	222	98	1208	0	0	33
2476	2012120500	4	228	100	1197	0	0	33
2477	2012120506	4	234	108	1186	0	0	33
2478	2012120512	4	240	113	1180	0	0	33
2479	2012120518	4	246	116	1175	0	0	33
2480	2012120600	3	252	120	1170	0	0	30
2481	2012120606	3	258	123	1165	0	0	30
2482	2012120612	3	264	128	1162	0	0	30
2483	2012120618	3	270	133	1159	0	0	30
2484	2012120700	4	276	139	1156	0	0	33
2485	2012120706	5	282	146	1159	77.5	2.41	42
2486	2012120712	5	288	154	1160	92.5	2.122	50
2487	2012120718	5	294	162	1163	0	0	45
2488	2012120800	5	300	169	1170	0	0	45
2489	2012120806	5	306	175	1179	0	0	42
2490	2012120812	4	312	178	1186	0	0	33
2491	2012120818	2	318	180	1190	0	0	20
2492	2012120900	1	324	183	1192	0	0	15
2493	2012120906	0	330	181	1194	0	0	10
2494	2012122318	1	0	83	1338	0	0	13
2495	2012122400	1	6	86	1327	0	0	16
2496	2012122406	1	12	93	1317	0	0	16
2497	2012122412	1	18	96	1306	0	0	16
2498	2012122418	1	24	100	1297	0	0	16
2499	2012122500	2	30	102	1286	0	0	18
2500	2012122506	2	36	103	1272	0	0	20
2501	2012122512	2	42	106	1259	0	0	20
2502	2012122518	2	48	108	1247	0	0	20
2503	2012122600	2	54	112	1231	0	0	20
2504	2012122606	2	60	111	1219	0	0	18
2505	2012122612	2	66	108	1208	0	0	18
2506	2012122618	1	72	108	1196	0	0	16
2507	2012122700	1	78	106	1178	0	0	13
2508	2012122706	1	84	102	1161	0	0	13
2509	2012122712	1	90	100	1148	0	0	13
2510	2012122718	1	96	99	1136	0	0	15
2511	2012122800	1	102	97	1122	0	0	15
2512	2012122806	1	108	90	1111	0	0	15
2513	2012122812	1	114	82	1094	0	0	15
